2020-04-15 02:50:17.662471	https://www.encodeproject.org/report/?type=File&file_format=bigBed&assembly=GRCh38&assay_term_name=ChIP-seq&status=released&lab.title=ENCODE+Processing+Pipeline&output_type=replicated+peaks&output_type=optimal+IDR+thresholded+peaks&field=%40id&field=dataset&field=biological_replicates&field=biosample_ontology.term_name&field=target.label&field=cloud_metadata&field=biosample_ontology&limit=all
ID	Dataset	Biological replicates	Biosample name	Target label	Cloud metadata	Biosample ontology
/files/ENCFF612FNJ/	/experiments/ENCSR892QHR/	1,2	HEK293	PRDM6	{'md5sum_base64': 'h0sOxgnM7iD6LzN6D0x2jQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/06/c08b5659-b9ac-435a-90b6-b6ba415b2644/ENCFF612FNJ.bigBed', 'file_size': 1900306}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF625JCE/	/experiments/ENCSR670JDQ/	3,4	K562	RB1	{'md5sum_base64': '4ZhEWGCb+N67I9w+ok/S4w==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/05/3fa012fa-e1b3-461c-9797-0d733d0d14b7/ENCFF625JCE.bigBed', 'file_size': 977878}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF975LYC/	/experiments/ENCSR157FDN/	1,2	large intestine	H3K27me3	{'md5sum_base64': '+J1bqjR560ptjR3QEMMuCg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/17/357ff4d9-c537-48d0-a9a2-cee4307ce793/ENCFF975LYC.bigBed', 'file_size': 4196332}	/biosample-types/tissue_UBERON_0000059/
/files/ENCFF865YOS/	/experiments/ENCSR000BGB/	1,2	SK-N-MC	FOXP2	{'md5sum_base64': 'CF01k9uDj1BsHyMFa3wS4Q==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/05/a2116609-b81d-4d2d-8b61-899e98ad45f4/ENCFF865YOS.bigBed', 'file_size': 400649}	/biosample-types/cell_line_EFO_0002860/
/files/ENCFF292IGU/	/experiments/ENCSR956CTX/	1,2	neural stem progenitor cell	H3K4me3	{'md5sum_base64': '4VoMWGudcjWluCSggSDFQA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/04/11/376c99b9-5609-4ba9-b486-c95a32a43e1f/ENCFF292IGU.bigBed', 'file_size': 4619537}	/biosample-types/in_vitro_differentiated_cells_CL_0000047/
/files/ENCFF101IEH/	/experiments/ENCSR222MYK/	1,2	K562	SRSF7	{'md5sum_base64': 'OVEhSKDoGmg6aI46WgN34g==', 'url': 'https://encode-public.s3.amazonaws.com/2017/08/16/30228865-034c-4f9a-aa09-a35278c13f57/ENCFF101IEH.bigBed', 'file_size': 60004}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF043QUA/	/experiments/ENCSR568PGX/	1,2	K562	HDAC1	{'md5sum_base64': 'rG70AWRWAcbWOOfctiI1Eg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/02/3ed65007-4f73-44de-b7a5-91dc7398825d/ENCFF043QUA.bigBed', 'file_size': 198325}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF485CRM/	/experiments/ENCSR732NFR/	1,2	neural stem progenitor cell	H2AK5ac	{'md5sum_base64': 'QShoRWaTlrF9wGM+q4s1Hg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/31/1215916d-64cd-4f4d-9b09-6ed0445e90b7/ENCFF485CRM.bigBed', 'file_size': 5096773}	/biosample-types/in_vitro_differentiated_cells_CL_0000047/
/files/ENCFF878URI/	/experiments/ENCSR316MNI/	1,2	HUES64	H3K9me3	{'md5sum_base64': 'G4x18t8bGcMOidyytpaxvA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/31/ddf07313-bd0b-42d7-b72f-bd6012f44d2d/ENCFF878URI.bigBed', 'file_size': 5176860}	/biosample-types/cell_line_EFO_0007089/
/files/ENCFF082ZUJ/	/experiments/ENCSR020UPN/	2,3	HEK293	ZNF184	{'md5sum_base64': 'WNn4RfCjjV7TUm7n+dg8ag==', 'url': 'https://encode-public.s3.amazonaws.com/2018/04/18/54c691fd-3e36-40a7-a70f-5391c381f8f1/ENCFF082ZUJ.bigBed', 'file_size': 487060}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF892TYC/	/experiments/ENCSR792IYC/	1,2	K562	BCLAF1	{'md5sum_base64': 'fFxGRVHG0JifMzuidNE7EQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/31/5dd87739-f56a-486c-ab96-0db54a52c1c4/ENCFF892TYC.bigBed', 'file_size': 146333}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF221VVD/	/experiments/ENCSR116QUR/	1,2	MCF-7	CSDE1	{'md5sum_base64': 'VrfzDALkgt4uL6jM9AZGtg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/06/07/44350439-5700-4b21-b568-55b3ad606b9d/ENCFF221VVD.bigBed', 'file_size': 123613}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF895UDQ/	/experiments/ENCSR000DNM/	1,2	GM12878	NFYB	{'md5sum_base64': 'QtBqDWLUptAUt7eik2ez5w==', 'url': 'https://encode-public.s3.amazonaws.com/2017/07/04/493065d7-7162-4d1e-8e22-1dde0bef2bc3/ENCFF895UDQ.bigBed', 'file_size': 472330}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF094WXD/	/experiments/ENCSR000EEK/	1,2	HepG2	JUN	{'md5sum_base64': 'BMpb/86B1ock+nKQjemgOw==', 'url': 'https://encode-public.s3.amazonaws.com/2019/05/13/c8d040bf-6197-4d22-9535-155480e67d35/ENCFF094WXD.bigBed', 'file_size': 635306}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF650FUP/	/experiments/ENCSR175EOM/	1,2	K562	EHMT2	{'md5sum_base64': 'g8+auK/Iq5TupDStgk5brQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/31/017e0b2c-36c3-4dca-bfe6-8a1d4bfe08c7/ENCFF650FUP.bigBed', 'file_size': 807183}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF463JZQ/	/experiments/ENCSR919DBC/	1,2	HUES6	H3K4me1	{'md5sum_base64': 'J0cOiPeJ6+jRGFaUlgfAFw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/31/af1e54c3-1451-46e8-9eaf-d5f8e5b3a098/ENCFF463JZQ.bigBed', 'file_size': 9992951}	/biosample-types/cell_line_EFO_0007086/
/files/ENCFF241DCR/	/experiments/ENCSR796ITY/	1,2	K562	NFIC	{'md5sum_base64': '18AZ8XiZ848FBqYLx0INOg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/18/d832c67b-22b2-47e3-82f6-037dd8c542d4/ENCFF241DCR.bigBed', 'file_size': 1753119}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF771PHG/	/experiments/ENCSR203QEB/	1,2	Panc1	CTCF	{'md5sum_base64': 'ScX6xzwtRoDhK1G7RL6zow==', 'url': 'https://encode-public.s3.amazonaws.com/2017/07/21/5e90f71f-fd20-47dd-bc6b-7e5b9c7c6fba/ENCFF771PHG.bigBed', 'file_size': 3481466}	/biosample-types/cell_line_EFO_0002713/
/files/ENCFF007ENR/	/experiments/ENCSR028NUR/	1,2	MCF-7	ZNF592	{'md5sum_base64': 'ka/dnKWvK6lzF7MtEruiwA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/28/14cd5f52-d7de-4c6a-9ff2-7721e580e0f5/ENCFF007ENR.bigBed', 'file_size': 113676}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF910GIE/	/experiments/ENCSR686SOV/	1,2	MCF-7	NCOA3	{'md5sum_base64': 'YwDbBDUDICCtu8GswwDs7A==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/01/afb7090d-b8b3-42b9-b994-388ceed68dca/ENCFF910GIE.bigBed', 'file_size': 221971}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF441GMU/	/experiments/ENCSR476BQA/	1,2	HepG2	NONO	{'md5sum_base64': 'cUBjpAYhyfEXFGlSCFZMjg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/01/b7ab04e9-592d-4dd2-b3ca-a904c544bc72/ENCFF441GMU.bigBed', 'file_size': 156637}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF948EEQ/	/experiments/ENCSR718BTD/	1,2	vagina	H3K27ac	{'md5sum_base64': 'humbsHvHY0tfVOQBqfgehw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/01/80997e01-d41f-4404-a12d-aa55ec34e2a5/ENCFF948EEQ.bigBed', 'file_size': 4985214}	/biosample-types/tissue_UBERON_0000996/
/files/ENCFF497RTC/	/experiments/ENCSR047TJL/	1,2	H9	H3K56ac	{'md5sum_base64': 'y8/JhJvOplj8K/HafIlGrg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/06/bccbf612-9b53-4ccb-9cf0-9e531d674637/ENCFF497RTC.bigBed', 'file_size': 855369}	/biosample-types/cell_line_EFO_0003045/
/files/ENCFF323VOB/	/experiments/ENCSR845WAQ/	1,2	HUES64	H3K4me1	{'md5sum_base64': '6NT6l+9n4Q0WweRQcPxMlA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/31/2fb2b62e-ad37-4daf-b94b-2110a60b0d6e/ENCFF323VOB.bigBed', 'file_size': 8744948}	/biosample-types/cell_line_EFO_0007089/
/files/ENCFF082KNJ/	/experiments/ENCSR494LJG/	1,2	SU-DHL-6	H3K4me3	{'md5sum_base64': '3BaQf+hlV/7UxkDUpPyZSA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/17/82d0a465-0c43-4512-9d77-59005524a926/ENCFF082KNJ.bigBed', 'file_size': 1720905}	/biosample-types/cell_line_EFO_0002357/
/files/ENCFF395KPU/	/experiments/ENCSR565XSL/	1,2	OCI-LY7	EZH2phosphoT487	{'md5sum_base64': '1HnytY9ouHTWvy4ezrVfpg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/07/26/b924c70f-dd82-436c-b439-122b3409aab2/ENCFF395KPU.bigBed', 'file_size': 134054}	/biosample-types/cell_line_EFO_0006711/
/files/ENCFF404FQO/	/experiments/ENCSR000BKR/	1,2	K562	POLR2AphosphoS5	{'md5sum_base64': 'kMtT4oh9aefOFsJD38yA5g==', 'url': 'https://encode-public.s3.amazonaws.com/2017/06/16/cb0b16ad-6621-4f11-aee2-5ac02335f1aa/ENCFF404FQO.bigBed', 'file_size': 967810}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF701BTS/	/experiments/ENCSR686EYO/	3,4	K562	KHSRP	{'md5sum_base64': 'MIK5wILK3ywZncylrHHG3w==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/02/7eb9c503-8835-4529-86a0-4cbb2b61d25b/ENCFF701BTS.bigBed', 'file_size': 242963}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF694XTF/	/experiments/ENCSR780ESQ/	1,2	HEK293	KLF14	{'md5sum_base64': 'Op/6gH9IcuKN2QVoN6Unzg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/12/08/0ba12926-6533-42c1-a1e1-3e5c945eddfc/ENCFF694XTF.bigBed', 'file_size': 564054}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF760XIX/	/experiments/ENCSR000ASX/	1,2	DND-41	H3K27me3	{'md5sum_base64': '4nmE3jkVWDjTTGA4DSYTjw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/14/7c3acb09-7b38-4010-b743-50024de5425e/ENCFF760XIX.bigBed', 'file_size': 3619337}	/biosample-types/cell_line_EFO_0007074/
/files/ENCFF559ADQ/	/experiments/ENCSR000DZG/	1,2	GM12878	EP300	{'md5sum_base64': 'hyAgkUUh7lGk5NhSuNh6kA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/07/20/f01b0f95-7887-4383-8180-571c14b811f7/ENCFF559ADQ.bigBed', 'file_size': 752301}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF728TQH/	/experiments/ENCSR361FWQ/	1,2	MM.1S	H3K4me3	{'md5sum_base64': '9VITFZMyH6c/wGKy9c8qSQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/09/28/713d67ae-0492-4aa0-982a-9edd61a07cdf/ENCFF728TQH.bigBed', 'file_size': 2511082}	/biosample-types/cell_line_EFO_0005724/
/files/ENCFF653USB/	/experiments/ENCSR333LVY/	1,2	H9	H2AK5ac	{'md5sum_base64': 'hajGxsDJ5K8cskaItQl/BA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/16/af7cebba-b4c3-4014-8f18-4107cf47e579/ENCFF653USB.bigBed', 'file_size': 450876}	/biosample-types/cell_line_EFO_0003045/
/files/ENCFF336ULV/	/experiments/ENCSR677EZB/	1,3	endodermal cell	H3K36me3	{'md5sum_base64': 'mi9sZgYsWVNBeTE6XGCtMA==', 'url': 'https://encode-public.s3.amazonaws.com/2018/01/27/aa10245b-ffb8-40dd-8174-a691dcfb24b4/ENCFF336ULV.bigBed', 'file_size': 5978622}	/biosample-types/in_vitro_differentiated_cells_CL_0000223/
/files/ENCFF394ZHL/	/experiments/ENCSR987PNT/	1,2	RWPE2	H3K27ac	{'md5sum_base64': 'MSsZIkGdMT6kZGWoCql4yw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/07/20/95969a1b-f58f-4954-964a-23ee03db11ce/ENCFF394ZHL.bigBed', 'file_size': 3241613}	/biosample-types/cell_line_EFO_0007610/
/files/ENCFF080DKS/	/experiments/ENCSR000EHP/	1,2	K562	POLR2A	{'md5sum_base64': 'W9V7w7IPjzxie3GPmPKghg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/24/8b33d295-81b8-47f8-8565-f2c66e49cf41/ENCFF080DKS.bigBed', 'file_size': 997471}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF640GZZ/	/experiments/ENCSR000DZP/	1,2	GM12878	SMC3	{'md5sum_base64': 'ijORi8sbWsTkt+loFPxMsg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/07/19/3593fa9b-564a-4b60-9d70-5427ec16e75c/ENCFF640GZZ.bigBed', 'file_size': 984917}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF627JWF/	/experiments/ENCSR019WUS/	1,2	HEK293	ZNF10	{'md5sum_base64': 'A533klu7Pf/p1X3j8uSlTA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/06/b382940e-1e2f-405a-b0ca-9d157c29ab32/ENCFF627JWF.bigBed', 'file_size': 627730}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF034VAF/	/experiments/ENCSR876RGF/	1,2	H9	H3K27ac	{'md5sum_base64': '7NGNTj78ej4j6VGksAi3SA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/06/47497ce7-dee8-453d-88f2-80f9e3345a00/ENCFF034VAF.bigBed', 'file_size': 1800152}	/biosample-types/cell_line_EFO_0003045/
/files/ENCFF339VDX/	/experiments/ENCSR709DRM/	1,2	K562	E2F5	{'md5sum_base64': 'dIkeCUlhz6RuZbsJ3ga46Q==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/28/4e1cf2de-9e24-444f-948b-5303c7944dc0/ENCFF339VDX.bigBed', 'file_size': 813988}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF495XEQ/	/experiments/ENCSR811NNT/	1,2	neural stem progenitor cell	H2BK120ac	{'md5sum_base64': 'u0/GmSBF87Q0hCutgCY9lw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/31/94e06fb2-e0bf-4000-b24b-332063ecb820/ENCFF495XEQ.bigBed', 'file_size': 2619538}	/biosample-types/in_vitro_differentiated_cells_CL_0000047/
/files/ENCFF713SYY/	/experiments/ENCSR449SEF/	1,2	transverse colon	CTCF	{'md5sum_base64': 'Dz/6s0eXfhOWHL9uMa3aYg==', 'url': 'https://encode-public.s3.amazonaws.com/2019/09/07/8d37183c-501d-4799-b0b3-1a48e862aeb6/ENCFF713SYY.bigBed', 'file_size': 954679}	/biosample-types/tissue_UBERON_0001157/
/files/ENCFF044RHX/	/experiments/ENCSR748RBT/	1,2	prostate gland	H3K4me3	{'md5sum_base64': 'COMbTUqsU5r3T5dzq9/QTg==', 'url': 'https://encode-public.s3.amazonaws.com/2019/09/09/547bda30-d910-4e8d-8585-7054928fae22/ENCFF044RHX.bigBed', 'file_size': 1456226}	/biosample-types/tissue_UBERON_0002367/
/files/ENCFF607CJM/	/experiments/ENCSR749ABB/	1,2	transverse colon	H3K36me3	{'md5sum_base64': 'DYxFreR4ruQaq6tfAnH35Q==', 'url': 'https://encode-public.s3.amazonaws.com/2019/09/07/064fcb84-4a70-42b1-bbbe-9708b6fec926/ENCFF607CJM.bigBed', 'file_size': 3578883}	/biosample-types/tissue_UBERON_0001157/
/files/ENCFF995RFJ/	/experiments/ENCSR590KEQ/	2,3	GM12878	ARNT	{'md5sum_base64': 'e+qV2ec3fCjthsDwNc/e5w==', 'url': 'https://encode-public.s3.amazonaws.com/2017/11/11/d7b81dac-0794-4dca-a210-67d89c3489bb/ENCFF995RFJ.bigBed', 'file_size': 799431}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF250RLQ/	/experiments/ENCSR174GOO/	1,2	HepG2	HMGXB4	{'md5sum_base64': 'T0/A+ryCfk/pZoqy+9Ek3w==', 'url': 'https://encode-public.s3.amazonaws.com/2018/11/06/b57ce584-c83c-47f0-ae05-21fb5e684c09/ENCFF250RLQ.bigBed', 'file_size': 1227987}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF073SVU/	/experiments/ENCSR041AXL/	1,2	K562	RFX1	{'md5sum_base64': 'dTF9rRAjdQExtGcbuWUfvQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/28/a28e4664-5657-4e25-8a7e-3a53acf0e372/ENCFF073SVU.bigBed', 'file_size': 651504}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF714HAW/	/experiments/ENCSR410GUN/	1,2	HUES6	H3K27me3	{'md5sum_base64': 'eKRRqUyDZbzZVc6D7u8e7w==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/31/93760a89-bf2c-4422-8dca-de35ab97564a/ENCFF714HAW.bigBed', 'file_size': 2915742}	/biosample-types/cell_line_EFO_0007086/
/files/ENCFF202AJJ/	/experiments/ENCSR220YXI/	1,2	K562	PRPF4	{'md5sum_base64': '5mml74Ai2w8uewdACn6+rw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/07/bfbf9d2f-b080-410c-9dbe-486dce25c65a/ENCFF202AJJ.bigBed', 'file_size': 318609}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF096ZRI/	/experiments/ENCSR396QWK/	1,2	HepG2	MBD1	{'md5sum_base64': 'UPOm8GTxMIGqZ7JnMbmtvw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/28/9dcd5d9d-3815-4fd1-99d1-d8505761cb32/ENCFF096ZRI.bigBed', 'file_size': 449119}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF074YEK/	/experiments/ENCSR196HGZ/	1,2	liver	JUND	{'md5sum_base64': 'dGgYa5km113OdZnGu5tCFg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/26/08d8ff37-1f92-4e65-96b9-3248c362bd83/ENCFF074YEK.bigBed', 'file_size': 817651}	/biosample-types/tissue_UBERON_0002107/
/files/ENCFF879AIC/	/experiments/ENCSR310NYI/	1,2	liver	FOXA2	{'md5sum_base64': 'cHy6g9XIbxMAe7udTdc/Jg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/26/f8e4d566-184d-4437-84db-7b3b4271a34d/ENCFF879AIC.bigBed', 'file_size': 754225}	/biosample-types/tissue_UBERON_0002107/
/files/ENCFF996JQG/	/experiments/ENCSR000AMP/	1,2	HepG2	H3K4me3	{'md5sum_base64': 'UgoGmqGtihqP+zlSfjlkrw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/14/9b2adb80-944b-4030-940c-f576994c7d4d/ENCFF996JQG.bigBed', 'file_size': 2638647}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF348QAW/	/experiments/ENCSR812GLE/	1,2	foreskin keratinocyte	H3K27me3	{'md5sum_base64': 'gxg4bFRlczCysy9sNSDbbA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/13/f889e85c-f4c6-429d-868c-4fa9504c8473/ENCFF348QAW.bigBed', 'file_size': 6134236}	/biosample-types/primary_cell_CL_1001606/
/files/ENCFF366YMJ/	/experiments/ENCSR437ORF/	1,2	IMR-90	H3K36me3	{'md5sum_base64': '/aAV+3rEiSI+N+mbv6kI8g==', 'url': 'https://encode-public.s3.amazonaws.com/2017/04/16/b2c9e6f4-d29d-4124-913f-c97aa3c14d22/ENCFF366YMJ.bigBed', 'file_size': 8481339}	/biosample-types/cell_line_EFO_0001196/
/files/ENCFF957LEV/	/experiments/ENCSR376FMN/	1,2	HepG2	EHMT2	{'md5sum_base64': 'lVvtOxVlXqwuEIkTuyr/9A==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/08/b4fab645-73c0-4d17-b362-edf959a7d3ac/ENCFF957LEV.bigBed', 'file_size': 463383}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF741BCI/	/experiments/ENCSR641BSL/	1,2	K562	AGO1	{'md5sum_base64': 'yN0H3CPOk9RyU1S4l5wfmw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/11/f4f70ee1-41a7-4476-ba3f-61e9c6449dbd/ENCFF741BCI.bigBed', 'file_size': 556981}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF884XQB/	/experiments/ENCSR283BRU/	1,2	gastrocnemius medialis	H3K9me3	{'md5sum_base64': 'snDlu6tw4OSljtQ063MKQw==', 'url': 'https://encode-public.s3.amazonaws.com/2019/09/07/fa47ff24-fd94-425f-9be8-7e286000e2cd/ENCFF884XQB.bigBed', 'file_size': 776346}	/biosample-types/tissue_UBERON_0011907/
/files/ENCFF320PIY/	/experiments/ENCSR676ZEF/	1,2	HEK293	ZNF398	{'md5sum_base64': 's4yx4uIu1uL8Bebx31hj9Q==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/15/19ee0942-7698-4358-bd68-09a06336d0b8/ENCFF320PIY.bigBed', 'file_size': 1068954}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF956DTF/	/experiments/ENCSR538RDA/	2,3	HEK293	ZNF560	{'md5sum_base64': 'zJX41DhLPdwWEvzJw74Rnw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/14/d7c65b95-93f0-4337-8e96-15d18c696405/ENCFF956DTF.bigBed', 'file_size': 163547}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF945RMK/	/experiments/ENCSR355ZYK/	1,2	trophoblast cell	H2BK120ac	{'md5sum_base64': 'DBa49tIiqEH00fSGM3dfOQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/21/5e3610e0-2340-4c5c-ab5d-352f7c17c63d/ENCFF945RMK.bigBed', 'file_size': 4475934}	/biosample-types/in_vitro_differentiated_cells_CL_0000351/
/files/ENCFF885SKI/	/experiments/ENCSR213TIR/	1,2	trophoblast cell	H2BK5ac	{'md5sum_base64': 'MNDoWS6D7PiC7kvfKAU+EQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/21/48c90baf-d2e3-4fb1-82ac-7bc049f88ccb/ENCFF885SKI.bigBed', 'file_size': 3978994}	/biosample-types/in_vitro_differentiated_cells_CL_0000351/
/files/ENCFF129YID/	/experiments/ENCSR000AMD/	1,2	HepG2	H3K9ac	{'md5sum_base64': 'y8FOkHuN+VKDAIFwpi3iFg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/14/bca794db-14d6-4767-b821-969165c24388/ENCFF129YID.bigBed', 'file_size': 2461520}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF486HUI/	/experiments/ENCSR960CWQ/	1,2	trophoblast cell	H3K27me3	{'md5sum_base64': '4BSrt1pwkzmH6JFpfiE4HQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/21/576d6354-16fa-4858-ba75-2c8919a4b469/ENCFF486HUI.bigBed', 'file_size': 1130598}	/biosample-types/in_vitro_differentiated_cells_CL_0000351/
/files/ENCFF873IAB/	/experiments/ENCSR598GER/	1,2	K562	CCAR2	{'md5sum_base64': 'zTTE9urscifWNbIa6Jsm0A==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/10/576a5723-ae86-4ea2-9781-4f22c0f048db/ENCFF873IAB.bigBed', 'file_size': 92110}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF178XJO/	/experiments/ENCSR514EOE/	1,2	HepG2	BRD4	{'md5sum_base64': 'lT5v+xzMOPi0tKN0cux25Q==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/08/84ed780a-e98e-404e-a804-366e904a37eb/ENCFF178XJO.bigBed', 'file_size': 255994}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF180EXZ/	/experiments/ENCSR758OEC/	1,2	MM.1S	H3K27ac	{'md5sum_base64': 'NOVTFzQiwXEveshKSPXv1w==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/05/d3d7b5e5-fb36-455d-b213-2cdcd7cd53d7/ENCFF180EXZ.bigBed', 'file_size': 2540389}	/biosample-types/cell_line_EFO_0005724/
/files/ENCFF648YPL/	/experiments/ENCSR283ZRI/	1,2	K562	POLR2G	{'md5sum_base64': 'NyGBKJK8NTf9XVqJV1jowA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/11/a7df7295-1177-497c-b5df-7758b31dcb38/ENCFF648YPL.bigBed', 'file_size': 2087757}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF997LPG/	/experiments/ENCSR000ATD/	1,2	HepG2	H3K9me3	{'md5sum_base64': 'P4wO5VR7FNcZUkNhZrUntw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/14/56bdb590-5f7d-41f3-b059-fced2f8540a9/ENCFF997LPG.bigBed', 'file_size': 6216038}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF110INS/	/experiments/ENCSR066VKQ/	1,2	IMR-90	H3K56ac	{'md5sum_base64': 'Z9+4zyfx4JvktueFCGvwaA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/21/f94a3e74-dc31-4786-8654-67001c1cb76b/ENCFF110INS.bigBed', 'file_size': 3608270}	/biosample-types/cell_line_EFO_0001196/
/files/ENCFF358CXO/	/experiments/ENCSR555ZMV/	1,2	HepG2	AGO1	{'md5sum_base64': 'jp17prZXa0FRguthAvboXA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/11/65185b87-5bc2-4422-8fb5-2f24558dc309/ENCFF358CXO.bigBed', 'file_size': 563619}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF095YBC/	/experiments/ENCSR274LVQ/	1,2	HEK293	ZNF776	{'md5sum_base64': 'dfD16nID2NK5PzZrizXSEQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/16/54e69fe2-77c5-4cb2-afe9-29af23e924e2/ENCFF095YBC.bigBed', 'file_size': 140557}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF680IDM/	/experiments/ENCSR425PQI/	1,2	trophoblast cell	H3K27ac	{'md5sum_base64': 'uKeBIS3uwxVKADf9eXkwiA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/21/70ef92fa-6830-468a-ab1b-f6e7dcd81e6a/ENCFF680IDM.bigBed', 'file_size': 3723827}	/biosample-types/in_vitro_differentiated_cells_CL_0000351/
